comment,label
sống hết_mình đam_mê hạnh_phúc faraday mê vật_lý mê đồng_tiền tiếng so_sánh khập_khiễng,1
quan trọngườiườiười tiền đam_mê sốngườiườiười 1 cuộc_đời hạnh_phúc tiếngườiườiười thơm muôn_đời giàu ngườiườiườiười học 3 cũngườiườiười giàu lắm nhưngườiườiười kiến_thức chả cũngườiườiười chẳngườiườiười tôn trọngườiườiười mấy ngườiườiười giàu làm_giàu khôngườiười nhưngườiườiười ngườiườiười trầm_trồ ngườiườiười đc,1
đứng vai khổng_lồ faraday maxwel hoàn_thiện bốn_phương_trình trường điện_từ,1
hình_dung thế_nào nguyên_tử carbon có_thể hòa trộn đồng_đều nguyên_tử sắt khối vật_chất đồng_nhất thép,0
nga bí_mật luyện_kim chất_liệu thép có_thể tồn_tại hàng trăm mặt_biển thất_truyền đức bí_mật thép,-1
biến thành chất_lỏng trộn,1
giả_sử_hóa lỏng carbon khối_lượng carbon lỏng sắt lỏng hòa trộn đồng_nhất,0
sản_phẩm hỗn_hợp trộn lẫn tức hợp_chất hai chất riêng_biệt hòa trộn vật_lý mặt_hóa học cấu_tạo phân_tử riêng_biệt,0
cụ_thể thế_chiến công_nghệ luyện_kim nga lao dốc tầng_lớp trung_lưu vốn kỹ_sư khoa_học di_cư quốc_gia,0
trộn trộn thế_nào vấn_đề luyện_kim,0
thực_sự thời xa_xưa người_ta cacbon giả kim thời xưa nung chảy sắt xương động_vật hình_thức vàng vô_tình vật_liệu cứng_rắn thép ra_đời mô_tả ngày_nay,0
xương động_vật canxi,0
xương động_vật canxi,0
thực_ra tiếng than nấu quặng sắt gang hàm_lượng carbon thép nung nung bớt carbon thép 0 2 c sắt 0 2 c,-1
thép có_thể quan_trọng văn_minh nguyên tầm quan_trọng ngày_nay sau_này phương tây đem thế_giới fan,1
1 hiện_tại âu mỹ đầu thời_thế thay_đổi nhất_thiết giọng_điệu châm_biếm,-1
thời la mã đồ tác dao_găm la mã chế tác thép xử_lý nhiệt hoàn_chỉnh đòi_hỏi kỹ_thuật rèn nóng búa nện gang loại_bỏ tạp_chất carbon giới chuyên_gia đầu_tiên kỹ_thuật đòi_hỏi nung chảy sắt nhiệt_độ tạp_chất sử_dụng quặng sắt cradock,-1
la mã thành_lập 800 tcn thương đổ chu thay thép kiếm áo_giáp thời hạ thương haha,0
quá_trình rèn sắt chắc_chắn cổ_đại thử thành_phần cacbon kim_loại sắt độ cứng độ bền pha số_lượng thành_phần phụ_gia,0
công_nghệ ngày_xưa kiểu bắt_đầu cacbon lò hở tiếp_xúc không_khí nấu thép nhiệt_độ thế_thì cacbon cháy hòa sắt nóng_chảy,0
có_thể 1 phát_hiện vô_tình quá_trình nung sắt có_thể lẫn mụi than chứa carbon trở_nên cứng kinh_nghiệm mãi sau_này hóa học phát_triển thí_nghiệm phân_tích hình_thành giản đồ fe c tỷ_lệ nhiệt_độ tiếng vai_trò carbon thép gang,-1
ngày_xưa rèn thép rèn dao than nung nóng than bon,-1
nghiêng giả_thuyết thử_nghiệm vô_tình phát_hiện thợ_rèn âm_thầm cạnh_tranh hình_thức mẫu_mã chất_lượng sản_phẩm cho_nên thử có_thể cacbon hiệu_quả,-1
có_thể dung_nham núi_lửa nóng_chảy sắt carbon ngẫu_nhiên chúng_hòa tiếng anhn thành hỗn_hợp độ cứng sắt thành hợp_kim bây_giờ tiếng gọi thép loài_người nấu sắt nóng_chảy 1 carbon chất thép carbon thép hợp_kim,-1
quan_trọng kiếm carbon,-1
carbon than sinh quá_trình đốt cháy hoàn_toàn gỗ than_đá tồn_tại rải_rác tự_nhiên,-1
làm_sao người_xưa hỗn_hợp núi_lửa sắt cacbon phương_pháp kia,0
con_người xét góc_độ khoa_học cỗ máy hoàn_hảo sử_dụng thời_hạn bền,1
phá chả mấy hỏng,-1
để_ý cỗ máy cốc tối cốc hỏng_hóc không_thể phục_hồi lắm,-1
hoàn_hảo nằm bộ_não con_người yếu lắm tuổi_thọ sức_mạnh tốc_độ phản_xa v không_thể gọi con_người cổ máy hoàn_hảo,0
bé lo quên chú_ý thở tèo 40 tèo_vậy,0
cơ_thể cật_lực sống vậy_mà nguyên_nhân tâm_lý ngừng thở,-1
hồi bơi sông mấy đứa lặn xíu tập nín thở xong ngã rầm ghế đất tỉnh ngã dám tập nín thở sợ nghẻo,0
nhịn thở bất_tỉnh trừ luyện_tập ngưỡng bình_thường_khi giới_hạn cơ_thể hệ_thống hô_hấp kích_hoạt thở ngất giãy,-1
tập nhịn thở sợ nghẻo lúc_nào dám thử theo_dõi dám thử,0
con_người xét cho_cùng 1 cổ máy sinh_học lập_trình sẵn tinh_vi hiện_đại cảm_xúc điều_khiển hóa chất nội_tiết_tố cơ_thể,1
mưa liên_tục làm_sao bốc_hơi bốc_hơi mưa,0
chuẩn,1
vậy_mà 234 triệu trái_đất 1 trận mưa kéo_dài 2 triệu tạnh,0
đầu_tiên xảy khônghônghông thể mưa khônghônghông ngớt khônghônghông nưics đám mây,1
đại hồng_thuỷ ngày_xưa,0
thích_nghi sống cá,0
1 lỗ_hổng 1 vùng_đất mưa mây đen che liên_tục 1 nhiệt_độ đóng_băng mưa mưa_tuyết,-1
kể_cả chết giao_phối ong đực tổ ong_thợ đuổi tổ đóng vai_trò tổ mà_lại tài_nguyên khan_hiếm ong đực chết đói lạnh,-1
nuôi ong,0
sinh giai_đoạn ong mẫu_hệ sinh giai_đoạn bình_đẳng giới cảnh vợ chúa chồng nữa_là,-1
đấy ong đực giao_phối ong_chúa bệnh_nhân ong_chúa khả_năng giới_tính ong đực hiếm ong_thợ trách_nhiệm nuôi_dưỡng ong đực có_thể giao_phối ong_chúa đẻ ong giao_phối ong đực vai_trò ong_thợ coi đồ,-1
ong_thợ nuôi ong đực giao_phối ong_chúa tổ ong_chúa tổ ong_chúa giao_phối con_trai giao_phối ong đực tổ,-1
số_lượng ong đực tổ hàng trăm hiếm kích_thước gấp đôi ong_thợ màu đen tuyền vai_trò quan_trọng giao_phối ong_chúa ra_đời ong_thợ,0
nuôi ong vẻ kẻ_cả giải_thích vai_trò ong đực hiện_diện hành_tinh,0
nửa thế_kỷ tiếp_xúc ong công_ty ong cung_cấp vật_tư sản_phẩm nghành ong,1
bản_thân ong đực hung_dữ ong_thợ tổ ong_thợ thậm_chí giết chết ong_thợ thịt nghiên_cứu tự_biên diễn,-1
nuôi ong chuồng trực_tiếp quan_sát giết vợi ong đực cửa chuồng nuôi quy_mô công_nhân mùa hoa rừng thời_gian nhân_lực làm_việc ong_mật sinh_trưởng thiên_nhiên rừng_núi,0
ong_thợ nuôi ong đực khan_hiếm thức_ăn ong đực đẩy tổ giao_phối xong coi đồ mấy giao_phối xong chết trứng thụ_tinh ong đực,-1
khônghi khônghan hiếm thức_ăn ong đực coi đồ đẩy khônghỏi tổ bình_thường tổ ong_thợ nuôi bay giao_phối xong chết sức_lực coi đồ có_thể mấy khônghông giao_phối sống có_thể đuổi khônghi khônghan hiếm thức_ăn đuổi,-1
phép ong nuôi ong chuồng ong ong_mật loài ong nuôi trực_tiếp quan_sát giết vợi ong đực cửa chuồng loài ong thịt đồng_loại loài ong tiếng latin,-1
giao_phối ong đực hi_sinh đực giao_phối chết chu_kì 60 ong đực cơ_bản ăn_hại đuổi mùa khan_hiếm thức_ăn,-1
xong video tự_nhiên thốn ngang mấy phận trai 12 bến_nước,-1
hài_lòng cuộc_đời bay ngắm hoa_lá cỏ_cây kiếm mật tối ngủ ngon,1
ong_chúa liên_tục giao_phối con_đẻ bảo đột_biến phức_tạp như_vậy,1
ong_chúa đàn đông_đúc đẻ tổ chúa tổ chúa nở chúa ong_chúa cũ chia nửa ong_thợ xây_dựng hình_thành tổ nửa ong_thợ ong_chúa nở kia tiếp_tục tổ phát_triển đông_đúc ong_chúa đẻ chúa sinh_trưởng quy_luật,0
ong_chúa giao_phối đực tổ ngửi đàn đàn,0
dễ_thương,1
đọc xong ong đực cảm_thấy hơi thốn gãy,0
bảo vàng kim_loại quý_hiếm ô xy hoá cơ_mà tác_dụng thuỷ_ngân ô xy hoá,-1
vàng phản_ứng một_số hóa_chất vd cường toan hỗn_hợp hcl hno3 đậm_đặc hoàn_toàn trơ hoàn_toàn trơ mạ vàng phản_ứng,-1
vụn vàng hoà_tan thuỷ_ngân phản_ứng hoá_học thuỷ_ngân cấu_hình hoá_học vàng thay_đổi,0
ô xy ô xy_hóa_vậy,-1
hợp_kim phản_ứng kim_loại phản_ứng hợp_chất phi_kim,0
báo chả hợp_kim hợp_kim chất xúc_tác ô xy,0
hòa tan,1
chút nhầm_lẫn vàng phản_ứng thủy ngân hòa_tan thành dạng hợp_kim gọi hỗn hống,-1
vàng thủy ngân chìm thủy ngân tan,0
muối muối hòa tiếng anhn hai chất tiếng gọi hai vàng không_thể hòa tiếng anhn thủy ngân vàng thủy ngân chìm thả đá,-1
hợp_kim kiểu phản_ứng_hóa học kết_hợp nguyên_tử chất bản_chất nguyên_tử au phản_ứng_hóa học kiểu hợp_kim thép sắt cacbon sắt phản_ứng cacbon làm_sao đc,-1
tiếng gọi hỗn hống hỗn_hợp,-1
tỏ hiểu_biết chi thực_sự hòa tan tui ví_dụ hòa tan thay_đổi bản_chất chất,-1
vàng thủy_ngân,0
ốc_sên chân vảy sắt phản_ứng bon đấy,1
thành hợp_kim thủy ngân đãi vàng chục,-1
vãn vấn_đề vàng tiếng anhn thủy ngân ví_dụ thả hòn đá tự_nhiên bay_hơi thả hòn đá dầu hòn đá khô tiếng bay_hơi nhiệt thủy ngân thủy ngân vàng bay_hơi nhiệt_độ tự_nhiên nhiệt_độ bay_hơi thủy ngân thời_gian có_thể chục,0
bảng tuần_hoàn nguyên_tố_hóa học mendelev,0
thành tìm_hiểu hỗn hống bản_thân viết thông_tin mạng đấy,1
gọi hỗn hống tính_chất bắt dính hạt vàng dạng vảy li_ti bay_hơi vàng phản_ứng trở_thành chất,-1
mạng từ_khoá vàng tan thuỷ_ngân,0
mạng thực_tế,0
hòa tiếng anhn đá tiếng tranh_luận tiếp,0
hòa_tan phản_ứng tương_tự khônghi hòa tan muối thành muối,-1
ô xy không_khí phản_ứng hoá_học au hg tác_dụng lẫn,-1
hai chất trơ phản_ứng hoá_học chất thử nacl dung_dịch axit hno3 phản_ứng dung_dịch đấy chúng_tôi vàng trơ thuỷ_ngân chất_lỏng phản_ứng chất xúc_tác ô xy không_khí đấy,1
băng_dính vảy vàng dạng li_ti đỡ độc_hại mà_lại hiệu_quả thuỷ_ngân,1
bởi_vậy chấp niệm tại_sao đá hòa muối hòa,-1
đơn_giản vàng ngâm thủy ngân mấy nghìn tỷ tan làm_việc chục,-1
nacl phản_ứng hno3 học hóa trơ có_thể phản_ứng khôngim na,-1
viết thủy_ngân hòa tan 1 khônghônghôngim thành hỗn hống lý_thuyết tất_nhiên khônghônghông khônghônghôngiện thử khônghônghông thủy ngân vàn khônghônghông vàng,-1
điều_kiện thử chục,0
mấy chục phân_biệt tan mấy chục bàn tiếp dừng tranh_cãi,0
thế_nào gọi tan,-1
phản_ứng gogle tra từ_khoá nacl hno3 phương_trình phản_ứng đấy,1
trơ vàng_bạc đồng vàng trơ thuỷ_ngân,1
dẫn_chứng giúp gogle,-1
kinh_nghiệm phản_bác hiện_tượng thực_tế nghiên_cứu ghi_chép chấp_nhận lĩnh_vực khoa_học đấy,-1
vàng hòa_tan thủy ngân thành hỗn hống phản_ứng_hóa học trích wikipedia,-1
có_thể khôngiểm tra chất_lượng thủy ngân chất_lượng vàng khôngích thước vàng vụn vàng tự_nhiên thỏi vàng,0
tra từ_khoá bảo,-1
gogle khôngết khônghác 1 trang phản_ứng trang khônghác phản_ứng trang,-1
wikipedia thực_tế kiến_thức,0
oxit vàng au2o3 tự_nhiên dễ_dàng phân_hủy thành vàng nguyên_chất au o2 năng_lượng oxi_hóa âm ngược kim_loại ví_dụ sắt trạng_thái oxit bền năng_lượng sắt thành oxit sắt dương phản_ứng diễn vàng thủy ngân chộn thành hợp_kim phản_ứng kiểu oxi_hóa,0
hỗn hống vàng đau mồm hợp gọi hỗn hống gọi hống_hách,0
nhỏ_bé ẩn_nấp thảm_họa xảy thức_ăn nuôi sống cơ_thể kích_thước cơ_thể giúp loài chim tác_động thay_đổi đột_ngột môi_trường khủng_long hàng yếu_tố quan_trọng thảm_họa,0
vấn_đề quan_tâm tại_sao chim sống tuyệt_chủng khủng_long hàng chục chết đói đương_nhiên,0
khoa_học trầy da tróc vẩy nghiên_cứu tất_cả giả_thuyết câu khẳng_định sinh_vật loài tiến_hoá thuyết_phục bằng_chứng tiến_hoá 1 2 thời_gian tiến_hoá phù_hợp môi_trường vì_sao vượn biến thành 60 cuộc_đời vượn tiến_hoá thành,0
quan_trọng sinh_vật sống sốt đa_phần kích_thước sinh_sản thích_nghi điều_kiện khó_khăn côn_trùng rết sống_sót thảm_họa kích_thước to cồng_kềnh sinh_sản chậm,-1
rút bài_học thích_nghi thức_ăn sống con_người tiến_hóa mức_độ sau_này cạp đất sống thảm_họa_k,0
học học kiến_thức con_người liệu có_thể con_người dạy vd học tất_cả kiến_thức toán_học con_người liệu có_thể 1 công_thức định_lý toán con_người,0
trí thông_minh nhân_tạo tổng_quát máy_móc lắm,-1
kỷ_nguyên bắt_đầu tốc_độ phát_triển chóng_mặt,1
tất_nhiên có_thể mới_mẻ nhận_thức nhân_loại đơn_giản cờ ai_ngờ bản_nhạc phức_tạp phức_tạp tổng_hợp sinh_học phương_pháp chữa bệnh nan_y kéo_dài tuổi_thọ vật_chất bài_toán toán_học xuất_sắc bó_tay giải_quyết đầu_tiên agi singularity,1
con_người thiết_kế vì_thế câu có_thể công_thức định_lý con_người đổi thành con_người lập_trình,-1
chữ random không_thể công_thức định_lý kêu công_thức bánh được_việc sinh dựa dữ_liệu giải_thuật đổ bột bánh khuôn,0
con_người chờ sẵn sáng_tạo,0
quyết_định con_người sai_lệch đánh_giá chủ_quan cảm_xúc thiên_vị sở_thích dựa số_liệu thống_kê phép_tính thuật_toán chẳng mấy thế_giới con_người mấy phim giả_tưởng,-1
video hồi cao_học tiếp_xúc học tốn mấy trời tìm_hiểu thực_nghiệm,1
mô_tả video chẳng bao_giờ thông_minh con_người quá_trình học chậm_chạp con_người,-1
công_nghệ thông_tin trí_nhớ siêu_việt có_thể học 24 thầy dạy 1 đề_tài 1 con_người bình_thường học_thức 24 hoc 1 tuần,1
mạng đầu_tiên kiến_thức cơ_bản mấy thuật_toán sau_này thực_sự hiệu_quả,1
lớp đầu_vào lớp ẩn lớp đầu_ra chu_trình lan_truyền xuôi ngược,-1
nhịn thở vòng 2 phút không_khí,0
chuyên_gia khuyên ban tập nhịn thở như_vậy tế_bào thần_kinh một_khi oxy tổn_thương vĩnh_viễn,-1
sory 2 phút 1 phút 23 giây,0
quyết_tâm thắng phản_xạ hít thở ngất thời_điểm hít thở thách_thức con_người bao_giờ đc đồng_nghĩa,1
đọc sực thở,1
giả_thiết con_người tiến_hoá chức_năng hô_hấp như_không tổ_tiên_vậy,-1
lặn sâu đồng_nghĩa áp_lực nén cơ_thể nhịp tim chậm máu tuần_hoàn chậm tiêu_hao oxy nhịn,-1
60kg thành 100 kg giường võng thời_gian rời giường tuân thuyết tương_đối rộng einstein,0
cân,0
thời_gian tách_biệt tưởng_tượng nổi einstein 1 thế_kỷ có_lẽ khối_lượng tốc_độ thời_gian newton,0
đối_với sự_kiện hàng vận_tốc cơ_học newton chính_xác quy_mô giải_thích hiện_tượng hệ_thống định_vị gps tiếng sử_dụng hiệu_chỉnh thuyết tương_đối độ cong thời_gian trái_đất,-1
học đại_học ngành vật_lý cơ_học cổ_điển newton thuyết tương_đối anhxtanh kiến_thức vật_lý hiện_đại lý_thuyết trường lượng_tử giải_thích vụ nổ bigbang chẳng,0
newton xét hệ quy chiếu trái_đất rộng trái_đất chính_xác,0
chẳng quan_tâm vũ_trụ bao_giờ bác_bỏ einstein quan_tâm lắm xe đồi thế_nào,-1
nhắc lý_thuyết suông,-1
tiếng trình_độ nhu_cầu bản_thân newton,1
tiếng có_thể quá_khứ tương_lai thuyết ý_nghĩa như_không chẳng ý_nghĩa,-1
quan_tâm vũ_trụ tầm đồi xe có_nghĩa tiếng im_lặng phản_hồi phản_hồi,-1
khoa_học gia công_trình nghiên_cứu cụ_thể đứng_tên lý_thuyết suông khoa_học thế_giới đề hẳn tin_đồn vô căn_cứ thuyết âm_mưu lập_luận sai_trái giật_gân giáo_viên giảng_viên dạy môn vật_lý không_gian nhắc lý_thuyết suông sử_dụng thuật ngụy_biện đấy,-1
học vật_lý_thuyết thuyết tương_đối lượng_tử vụ nổ big_bang v học vật_lý nghành có_thể,0
quan_điểm khoa_học hiện_tại dựa thuyết tiếp_tục nghiên_cứu vũ_trụ mai_sau thuyết hoàn_chỉnh bình_thường vấn_đề khoa_học bác_bỏ thuyết đem bình_luận phản_biện lý_lẽ đấy gogle,0
suy_nghĩ chẳng liên_quan không_thể bác_bỏ thừa_nhận tưởng_tượng einstein bác_bỏ thế_nào thuyết tương_đối ứng_dụng làm_việc làm_việc,-1
vời tiếng tốc_độ khối_lượng dầu_mỏ tính_toán khoan cắt định_luật newton einstein đọc quan_tâm vũ_trụ phản_hồi phản_hồi quan_tâm,-1
dân vật_lý ôm sách einstein mấy trăm trang đọc xong thời_đại_học chẳng đầu hoàn_toàn cảm_nhận thuyết tương_đối mơ_hồ,1
