content,label
Chất lượng sản phẩm kém,1
"Áo rẻ nên ko đòi hỏi quá cao, mặc ổn",1
Còn đc tặng kèm quà cho shop 10 sao luôn,1
"Thời gian giao hàng rất nhanh, áo trắng và đen chất đẹp còn 2 kẻ thì ko đẹp bằng, bị rách 1 chút trên cổ áo",0
"Vải mỏng chứ k dày, mua màu hồng nhạt rất ngọt lun, đường may hơi sơ xài phải đem ra tiệm sửa lại, nhưng mặc vẫn đẹp --> nên sửa lại chỗ kaki dày nhé",2
Không giống như hình Áo này nổi long giống áo cũ,2
Giao hàng nhanh,1
Ko đáng tiền,2
Tk shop nhé,1
Áo bị rách 1 đoạn,2
Giấy in đẹp,1
Đóng gói sản phẩm rất đẹp và chắc chắn,0
Rất không đáng tiền,2
Sp k như mình tưởng tượng,2
Sẽ ủng hộ shop dài dài ☺️,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, xe cưng lắm ạ!!",1
Cạn lời,2
Nghe hợp lý ghê nhỉ,2
"Hàng méo mó, đóng gói kém",2
Hàng tốt nhé mọi người đảm bảo chất lượng luôn Chất lượng sản phẩm tuyệt vời,1
Cảm ơn shop vì món quà nhỏ,1
Vô cùng hài lòng cảm ơn shop nhiêu,1
Hơp lý với giá tiền,1
Hàng tốt,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng hơi chậm,1
Chất lượng sản phẩm tuyệt vời,1
Áo trắng đẹp nhưng áo đen bị giãn thun mặc rộng lắm,0
"Hàng đẹp, nghe rất thích",0
Màu mắt đẹp tuyệt vời luôn ý ạ,1
Áo màu ko giống hình,2
Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Giá cả chấp nhận được,2
"Chất lượng sản phẩm tốt, hàng ship đến nhanh",1
áo chưa mặc đã tưa chỉ rồi,2
Chất liệu không được dày dặn như trong ảnh nhưng chấp nhận được với mức giá rẻ,0
"Shop giao hàng nhanh lắm luôn, em check cũng ổn lắm :3 5 sao ạ :333 mãi iuuu shop <3",1
Thời gian chuẩn bị hàng lâu nhưng chấp nhận được,2
OK👍,1
"Áo rất đẹp,lần đầu đặt shop nhưng rất ưng ý",1
"Áo đúng mẫu, hàng chất lượng rất đẹp,mình rất hài lòng vs sản phẩm,cảm ơn shop💎💎💎💎💎",1
Làm ăn vớ vẩn,2
"Shop nói chuyện dễ thương, đáng yêu.... giao hàng nhanh",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
Ko giống hình lắm,2
Chất lượng sản phẩm bình thường so với giá,0
Giao nhầm size nữa chứ,2
Chỉ thích hợp với ai có ngực khủng,2
Chất lượng sản phẩm tuyệt vời,1
"Chỉ có điều áo hơi ngắn thôi, đc tặng kèm dây buộc tóc nữa :)",0
Giá rẻ hơn hẳn bên ngoài,0
Áo đẹp,1
Okk Chất lượng sản phẩm tuyệt vời,1
Sản phẩm tốt trong tầm giá,0
Còn chất lượng thì chưa biết,0
size 38 shop giao size 34 nhỏ xíu sao mặc được,2
Màu áo k giống trên ảnh .,2
Chất lượng bt phù hợp với giá tiền,0
Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Rất đáng tiền,0
Nchung bán hàng đéo có tâm nt bảo thì còn xàm lồn,2
Áo giống hình,2
Dễ thươnggggg 😍😍😍,1
Ao ko Đc đep,2
Nói chung là quá thất vọng,2
"Vải mịn đẹp lắm mn ơi, đáng tiền lắm nhé",1
Hàng chuẩn xiaomi.mua được lúc sale 229k giá quá tốt,1
Shop phục vụ rất tốt.Tuy nhiên shop rep tin nhắn chậm.Lần sau khắc phục tốt hơn,2
form nhỏ k như hình,2
Chủ shop rất dễ chịu..thoải mái đổi trả nếu bạn k vừa ý.hàng y hình...giá khá rẻ so với cái áo dễ thương,1
"Hàng như hình, đẹp, hài lòng",0
Kinh tởm,2
Áo cổ polo hơi nhỏ so với tương tượng,1
Thái độ rất kém,2
Rất đáng tiền Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
Hàng size 34 mà quá to,2
Chữ in nhỏ,2
"Chất lượng sản phẩm tuyệt vời, mua hàng shop cái nao cũng ưng",1
Chất lượng sản phẩm kém,2
Áo mỏng Thời gian giao hàng nhanh,0
"Áo đẹp, y hình mẫu",1
Bền hay không còn phải sử dụng đã,1
Nhưng dây giày bên phải có đoạn bị lẹm mất 1/3,2
"bán hàng gì kì v trời... đồ mấy chục mà như trăm mấy :)).vải đẹp, dày dặn, tư vấn đúng sz . lần sau sẽ mua tiếp",1
Đẹp ạ,0
Cho shop n* luôn nha 💜,1
"Có điều mình mua sizze M , vì bthg ng mình đã nhỏ nhắn r, mà lần này mặc lại trông hơi giống trẻ con",0
"Đóng gói cẩn thận, giao hàng nhanh",0
"Quảng cao là free size dưới 58kg mặc được vay mà mình đặt 3 áo thì Shop gửi cho mình 3 ao 3 sz khác nhau XL, L, S",2
"Chất lượng sản phẩm tuyệt vời, Rất đáng tiền",1
Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Tuyet vời, chuc shop mua may bán đắc",1
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Nhưng vải quá mỏng,0
Mua lần đầu cũng là lần cuối,2
Thích lắm luôn đó shop ơi,1
Bạn shop nhiệt tình cực luôn ạ 🙈 Giày mang êm chân lắm lắm luôn 💜 Shop còn tặng thêm dây giày đỏ xinh xinh cho mấy bạn thích phối lạ lạ nữa 🙈🙈 bạn nào theo ulzzang thì best nhé 😂😂😂,1
"Chất vải đẹp , mềm , mặc rất thoải mái, giao hàng nhanh, c chủ dễ thương 😘",1
"- Đặt hàng free size mà giao size L, shop giải thích là có 2 size là L và XL, không có XL nên là free size",2
Áo thực tế xấu tệ ko đẹp như hình: chất giống loại vải thun để may lót trong khi trên hình thì như thun giấy.,2
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
Size L vừa người nhưng dài quá,2
"Tuyệt vời, vải mềm, co giãn tốt",1
Mình mua 3xl bị rộng,0
"Màu cam đất như màu nâu luôn, khá tối ko sáng như hình",2
Đầu tiên em muốn nói là shop giao hàng rất nhanh ạ,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ khá tốt,1
"Đồ vải đẹp , mát mịn lắm",1
Giày đẹp y hình .Rất đáng tiền,1
Khi muốn đổi hàng shop rất nhiệt tình tư vấn,1
"Màu da khác màu đen nhiều điểm: quai áo dày dặn hơn, không có khoá cài sau, lót trong cotton không phải chất su cả áo",0
Chất lượng sản phẩm tuyệt vời,1
Đặc biệt chị chủ tv rất nhiệt tình dễ mến nữa chị,1
"Giặt xong phơi khô có mùi hôi, ko thơm quần áo",2
Cực xinh,1
Tiền nào của đấy thôi nhưng nếu ko sale mà 150k thì quá đắt,2
Vải co giãn tốt mềm mà hơi mỏng quá,0
Rất thích luôn,1
"Rất đáng tiền. tuy ghi là áo GREEN, giao là 1984 nhưng chấp nhận đc",0
Size s vẫn bị rộng,2
"Đóng gói hàng đep, áo nặng tay",1
Áo hơi mỏng nhưng ko sao😁😁😁,0
Tạm được,0
Voucher the khac gi an binh thuong dau,2
Mình cao 1m68 mà mặc ko bị ngắn,1
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm đúng với giá tiền nhưng mình 48 kg mặc chật,2
Tưởng to để rác nào ngờ nhỏ xíu,2
Nhất là bộ quần âo cho bé nhưnh áo khoác giặt phai màu quá lem hết ra viền trắng,0
Lên dáng đẹp..,1
Cảm ơn shop,0
"Đàn đẹp tuy có lỗi nhỏ nhưng ko đáng kể, đàn âm tốt",0
Chất liệu ok so với giá,1
Thời gian giao hơi lâu,0
Shop phục vụ cực tốt !!,1
"Chất áo mịn, đẹp",1
Cảm ơn shop.Chắc chắn sẽ quay lại lần nữa,1
Giao hàng cực nhanh,1
Điểm 10 cho chất lượng ạ,1
Giá quá ok,1
Ưng ý,0
Ui hàng lần này e thích lắm á...,1
K nên mua tẹo nào chuột chạy vào tấm keo rồi lại chạy ra dc,2
Nhưng áo hơi ngắn,0
Lần thứ 2 mua bàn và vẫn hài lòng như lần đầu,1
Nhưng vải này mình không thích bằng vải áo màu hồng,1
Thời gian giao hàng lâu,2
Chưa biet la cái màu gì luôn ..,2
Phí tiền,2
"Hàng đẹp hơn mong đợi, giao hàng nhanh, shop tư vấn nhiệt tình..",1
Rất đáng tiền,1
Rất ưng ý!,1
Hàng đẹp giống mẫu,0
Ui,1
áo mặc thích,0
Hàng ok đẹp bó sát thoải mái,0
"Áo Chất đanh, hok bai xù hay sổ lông mặc thích lắm luôn",1
Khá dài,0
Rất đáng tiền .Chất lượng sản phẩm tuyệt vời.,1
Chất lượng sản phẩm tuyệt vời,1
"Áo y hình, mà mình mặc hơi ngắn",0
Hàng i hình 😍😍😍,1
Mà mẫu giống hình ảnh,2
Nhưng kh sao,2
Hic,2
Shop làm ăn mất uy tín,2
"Ít khi mình đánh giá sao thấp các shop lắm lun, nhưng mà lần này thật ko ưng",2
Voucher mua 95k dc 1 pizza size M ma an xong thanh toan them 89k,2
Hơi mỏng,0
Rất uy tính,1
Chất lượng sản phẩm phù hợp giá,0
Xìlip đẹp toá đi,1
Chả buồn trả lại hàng vì nghĩ có 200k thôi mất việc,2
Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Áo có 40k mà chất dày dặn lắm nhé,0
Mg yen tam dat hang nhe,0
tạm cũng được,0
"Shop rất bất lịch sự, rõ ràng ghi free size mà bảo sao ko chịu đặt size, hàng bẩn lỗi do shop mà ko thèm nhận, rõ ràng thấy online nhưng ko trả lời, còn đổ thừa do người mua khó chịu",2
Có hiểu free size là gì k vậy shop,2
Thời gian giao hàng chậm Thời gian giao hàng chậm Thời gian giao hàng chậm Thời gian giao hàng chậm,2
Vãi dày rất đẹp như hình🤑 Chất lượng sản phẩm tuyệt vời😘,1
m không thấy mệt khi uống trà này,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn ..rat dep rat dep 😙😙😙,1
Áo ra màu nhiều quá,2
Áo nữ thì Ok còn áo nam hơi ngắn,0
Lần trc mua mỗi bên đều full keo,2
"Cơ mà mặc lên cảm giác vải hơi mỏng so với mình nghĩ, nếp gấp cũng to hơn mình tưởng",0
"Sp được nhưng màu ko giống hình, đậm và xấu",2
Vải tốt,0
Chủ shop nhiệt tình,1
Váy mỏng quá,2
"Áo đẹp, giống hình",0
"Vải đẹp, shop nhiệt tình, giao hàng nhanh nữa",1
quá tuyệt vời ủng hộ shop lâu dài do mất ních mua nhiều lân rồi quá ok,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Giao hàng siêu nhanh đặt thứ 7 thứ 3 đã nhận được hàng 😍,1
"Sợ hớ hênh lộ hàng vì lớp lót cũng mỏng và rộng luôn, K biết có sửa đc để mặc k nữa 😅",0
Áo chất đẹp nhưng mình mặc hơi rộng nên hơi buồn tí,2
yêu cầu ad luyện chữ đẹp hơn °)),0
Thời gian giao hàng rất nhanh,1
"Hàng không như mô tả, thái độ Shop kém",2
"Chất lượng sản phẩm tốt, áo như hình mẫu đã đăng",1
Cũng đc,2
Z mà gửi 1 cái k đúng sọc mình chọn,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền,1
Màu hồng rất ghê,2
Ao dep lam nhu hinh,1
Chất lượng tạm được,2
Vò vài cái là xù lông rồi,2
"Áo form nhỏ hơn bt, không ôm lắm",2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Thời gian vận chuyển rất nhanh,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,1
Chất áo thích lắm ạ,1
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh 5*,1
Hjhj,0
"Giao hàng nhanh ( sáng đặt , chiều có hàng), gói hàng cẩn thận ( cho hẳn vào hộp luôn 😘😍 ) .",1
Chất vải hơi nóng,0
"Áo mềm, đẹp, giao hàng nhanh, đúng mẫu",1
Áo mặc vào tạm được,0
Bánh ngon,0
"Thời gian giao hàng rất nhanh , đường chỉ may chua đẹp lắm..mặc được..^^",0
"Vải hơi nóng , bí",2
"Áo nhiều chỉ thừa, hình như k phải là len",2
Váy nhỏ và ngắn hơn so với hình,0
Giới thiệu cho các bạn,1
Bị giao nhầm hàng quần nhưng quần này cũng OK.chất lieuj vải co dãn.vải dày dặn,2
Size 34 mà to lắm,2
Hàng tốt,0
Chất quần thích lắm ạ,0
"Đặt hôm qua,hnay đã giao",1
Chất lượng sản phẩm tuyệt vời.Vải khá dày dặn giống hình,1
Chất lượng sản phẩm tuyệt vời,1
Sp y hình,1
Áo bị nhăn mất rồi,2
Chủ shop có tâm,0
"Mùi chanh được, mùi oải hương mùi hắc",0
Lạp sườn hơi mặn phải ăn với cơm,0
áo đẹp giá ok,1
Nghe được chuẩn lossless,1
Sản phẩm mk rất ưng ý,1
Chất co dãn cũng ok,1
Mua 1 kiểu giao hàng một kiểu.người bán không đáng tin,2
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn,1
"áo tốt, chắc chắn, vừa đẹp",1
Nhắn tin nói shop không trả lời,2
😘,1
"Chủ Shop vui tính, tư vấn nhiệt tình",1
Áo đẹp giống hình chất vải ổn so với giá mình rất ưng sẽ ủng hộ shop,1
Chất lượng sản phẩm tuyệt vời,1
Giao Sai màu,2
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt sẽ ủng hộ dài dài,1
Shop nhiệt tình tư vấn,1
Chất vải tốt so với giá tiền,1
Sẽ đặt thêm màu khác trong đơn hàng tới,0
Cám ơn shop,1
Chất lượng sản phẩm tuyệt vời,1
Cảm giác chờ đợi ghàng rồi tới lúc kiểm hàng ko có,2
❤️,0
Vải cổ áo bị dúm,2
Hàng sai hình .quần lệch dải dọc hai bên,2
》Shop luôn xứng 5 sao,2
Áo màu rất đẹp :3,1
Lần này mới nhớ,0
Em chưa thực sự hài lòng về sản phẩm mình nhận được,1
Chưa dùng nên cũng ko biết chất lượng,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Thời gian giao hàng tạm được.Shop phục vụ rất tốt,0
- Chúc shop làm ăn may mắn nhoa,1
Áo xấu hơn trong hình nhiều,2
Áo rất đẹp luôn dày mịn rất ưng luôn ạ chị chủ lại còn rất nhiệt tình nữa giao hàng cũng nhanh luôn tóm lại là 1 từ Tuyệt,1
shop phục vụ nhiệt tình chu đáo,0
"đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh, còn chất lượng thì chưa biết vì chưa xài",0
"Áo vải mềm mát mặc mùa hè thoải mái lắm, bạn chủ shop nc dễ thương 😊",1
Đóng gói sản phẩm rất đẹp và chắc chắn,0
Mình đặt 3 bộ và có 1 bộ cúc áo bị lệch,0
"Search trình duyệt đọc báo trên google play store ko có,, phải cóp file APK cài vào máy, nhưng nhìn chung hài lòng, xem nét Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt",1
Chọn 2 bộ khác màu và khác mẫu thì gửi 2 bộ giống mẫu chỉ khác mỗi màu,2
Chất lượng sản phẩm tốt,0
Chất lượng sản phẩm rất kém,2
Thời gian giao chậm,0
Áo rất đẹp,1
Vẫn cho shop 5 sao vì chất lượng,1
"Chất xấu,mỏng",2
Chất lượng tốt -đáng giá tiền - giao hàng nhanh -,1
áo hơi ngắn,2
Rất đáng tiền ko nhăn nên mua,1
Sẽ tiếp tục ủng hộ shop,1
Dài kinh khủng @@,2
"Áo vải mịn mát, thêu tinh xảo, hàng đẹp hơn cả hình lun nhé, shop giao hàng nhanh",1
"Màu đẹp, vải ok, size hơi nhỏ so với mình 52kg",0
Giao hàng siêu nhanh,1
Day dep chat luong cung on,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.e sợ ko kịp 30/4 sinh nhật e cơ hihi,1
Ưng lắm mn 5sao :),1
Rất đẹp quá tin tưởng shop,1
"Hàng khá ok so với giá, khoá hơi zít, tất nhiên là k thể so vs khoá hàng 300k, có túi đựng sang chảnh",1
Chất như nước cất nhé,1
Shop bán đồ cũng rất ok,0
Bộ 32 trong ảnh màu nâu ra ngoài lại là màu hồng hơi buồn,2
